ID	Label	Definition	Definition Source	Editor	Parent Class	Comment
http://fairsharing.org/fso/FSO_0011618	Open Archives Initiative Protocol for Metadata Harvesting	A low-barrier mechanism for repository interoperability. Data Providers are repositories that expose structured metadata via OAI-PMH. Service Providers then make OAI-PMH service requests to harvest that metadata. OAI-PMH is a set of six verbs or services that are invoked within HTTP. SYNONYM. OAI-PMHREFERENCE. oai.orghttp://www.oai.org	CASRAI. https://casrai-test.evision.ca/?page_id=357	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011619	Open data	"Strutured data that are accessible, machine-readable, usable, intelligible, and freely shared. Open data can be freely used, re-used, built on, and redistributed by anyone - subject only, at most, to the requirement to attribute and sharealike.REFERENCE. Research Data Alliance http://smw-rda.esc.rzg.mpg.de/index.php/Main_Page ; Science as an Open Enterprise (SOE)as quoted by TC3+; Open Data 101 (Government of &hellip; <a href=CASRAI. https://casrai.org/term/open-data/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=358	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011620	Open government	"A governing culture that holds that the public has the right to access the documents and proceedings of government to allow for greater openness, accountability, and engagement.n/ahttp://open.canada.ca/en/open-data-principles#toc94"	CASRAI. https://casrai-test.evision.ca/?page_id=359	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011621	Original repository	A type of repository where the original copy of data was stored and probably a data identifier registered.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page	CASRAI. https://casrai-test.evision.ca/?page_id=362	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011622	Persistent identifier	"A persistent identifier is a long-lasting reference to a digital object that gives information about that object regardless what happens to it. Developed to address link rot, a persistent identifier can be resolved to provide an appropriate representation of an object whether that objects changes its online location or goes offline. SYNONYM. PIDREFERENCE. Research Data &hellip; <a href=CASRAI. https://casrai.org/term/persistent-identifier/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=370	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011623	Persistent uniform resource locator'	"This is a URL. However, instead of pointing directly to the location of an Internet resource, a PURL points to an intermediate resolution service. The PURL resolution service associates the PURL with the actual URL and returns that URL to the client. SYNONYM. PURLREFERENCE. MIT data management and publishing"	CASRAI. https://casrai-test.evision.ca/?page_id=371	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011624	Personal information privacy	"The World Wide Web Consortium's Platform for Personal Privacy Project (P3P) offers specific recommendations for practices that will let users define and share personal information with Web sites that they agree to share it with. The P3P incorporates a number of industry proposals, including the Open Profiling Standard (OPS). Using software that adheres to the &hellip; <a href=CASRAI. https://casrai.org/term/personal-information-privacy/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=372	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011625	Personally identifiable information	"1. Data which relate to a living individual who can be identified (a) from those data, or (b) from those data and other information which is in the possession of, or is likely to come into the possession of, the data controller, and includes any expression of opinion about the individual and any indication of &hellip; <a href=CASRAI. https://casrai.org/term/personally-identifiable-information/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=373	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011626	PID attribute	A single data element related to a PID and part of its record content.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page	CASRAI. https://casrai-test.evision.ca/?page_id=363	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011627	PID domain	"For a single identifier, the class of entity it refers to. For a PID system, the typical class of entities it is intended to be used for. Examples include: digital objects, physical objects, bodies, actors.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page"	CASRAI. https://casrai-test.evision.ca/?page_id=364	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011628	PID record	A type of record (and organization) that stores an instance of an executable/understandable PID. The content of a PID record distinguishes a registered digital or data object from other DOs. A PID record is a type of record that includes property information that characterizes the digital object it is identifying. Important parts of a PID &hellip; <a href=CASRAI. https://casrai.org/term/pid-record/ class=more-link	CASRAI. https://casrai-test.evision.ca/?page_id=365	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011629	PID resolution	The process of resolving a PID to a useful state of information about a digital object by using a globally available system.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page	CASRAI. https://casrai-test.evision.ca/?page_id=366	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011630	PID service	A service that provides a connection between a PID and its target object.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page	CASRAI. https://casrai-test.evision.ca/?page_id=367	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011631	PID system	"Consists of at least one PID resolver, a name schema and a defined mechanism for issuing PIDs that conform to the name schema. Examples include: DOI, Handle System, URN, ARK, PURL, etc.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page"	CASRAI. https://casrai-test.evision.ca/?page_id=368	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011632	Pipe separated values 	A file that contains the values in a table as a series of ASCII text lines organized so that each column value is separated by a pipe (n/a	CASRAI. https://casrai-test.evision.ca/?page_id=375	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011633	Preprint	Preliminary version of an article that has not undergone review but that may be shared for comment. Preprints may be considered as grey literature. RELATED TERM. Working papern/aCASRAI. https://en.wikipedia.org/wiki/Preprint	CASRAI. https://casrai-test.evision.ca/?page_id=376	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011634	Preservation metadata	Documents actions that have been undertaken to preserve a digital resource such as migrations and checks sum calculations. Example: Metadata Encoding and Transmission Standard (METS)REFERENCE. DCC/TC3+	CASRAI. https://casrai-test.evision.ca/?page_id=378	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011635	Privacy-preserving data linkage	Data linkage where the resulting product has been de-identified. RELATED TERM. De-identificationn/a	CASRAI. https://casrai-test.evision.ca/?page_id=384	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011636	Program	"A group of related projects managed in a coordinated way to obtain benefits and control not available from managing them individually. Programs may include elements of related work (e.g., ongoing operations) outside the scope of the discrete projects in a program.REFERENCE. Project Management Institute (2006) The Standard for Program Management; Cornell Project Management Methodology"	CASRAI. https://casrai-test.evision.ca/?page_id=388	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011637	Project lifecycle	"Describes the processes and tasks that must be completed to produce a product or service. Different project lifecycles exist for specific products and services. (For example, the lifecycle followed to build a house is very different from the lifecycle followed to develop a software package.)REFERENCE. Cornell Project Management Methodology"	CASRAI. https://casrai-test.evision.ca/?page_id=392	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011638	Project management lifecycle	"Defines how to manage a project. It will always be the same, regardless of the project lifecycle being employed.REFERENCE. Cornell Project Management Methodology"	CASRAI. https://casrai-test.evision.ca/?page_id=393	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011639	Provenance	"A type of historical information or metadata about the origin, location or the source of something, or the history of the ownership or location of an object or resource including digital objects. For example, information about the Principal Investigator who recorded the data, and the information concerning its storage, handling, and migration.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page"	CASRAI. https://casrai-test.evision.ca/?page_id=400	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011640	Provenance metadata	"Information concerning the creation, attribution, or version history of managed data. Provenance metadata that indicates the relationship between two versions of data objects and is generated whenever a new version of a dataset is created. Examples include: (i) the name of the program that generated the new version, (ii) the commit id of the program &hellip; <a href=CASRAI. https://casrai.org/term/provenance-metadata/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=401	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011641	Quality assurance	The process or set of processes used to measure and assure the quality of a product. SYNONYM. QAn/a	CASRAI. https://casrai-test.evision.ca/?page_id=402	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011642	Quality control	The process of meeting products and services to consumer expectations.	CASRAI. https://casrai-test.evision.ca/?page_id=403	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011643	Raw data	"Data that have not been processed for meaningful use. Although raw data have the potential to become information, they require selective extraction, organization, and sometimes analysis and formatting for presentation. As a result of processing, raw data sometimes end up in a database, which enables the data to become accessible for further processing and analysis &hellip; <a href=CASRAI. https://casrai.org/term/raw-data/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=404	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011644	Re-use	Use of content outside of its original intention.	CASRAI. https://casrai-test.evision.ca/?page_id=405	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011645	Real-time data	"Data that are being received, processed and stored at the time of their occurrence with only small delays. Examples include: stock quotes, manufacturing statistics, Web server loads, data warehouse activity and sensor feeds to data collectors. Real-time data are often used for navigation or tracking. Real-time data are data streams that are typically generated by &hellip; <a href=CASRAI. https://casrai.org/term/real-time-data/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=406	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011646	Record	"1. A collection of data items arranged for processing by a program. Multiple records are contained in a file or dataset. Typically, records can be of fixed-length or be of variable length with the length information contained within the record. 2. A record (sometimes called a row) is a group of fields (sometimes called columns) &hellip; <a href=CASRAI. https://casrai.org/term/record/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=408	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011647	Record provenance information	"Information for a data object that includes: * the person who deposited the data object in the repository, * the source of the data object, * the date when the object was deposited, and * authenticity information needed to link the data object to its original source.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page"	CASRAI. https://casrai-test.evision.ca/?page_id=409	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011648	Record standardization	"A process in which files are first parsed (assigned to appropriate fields in a record) and then translated to a common format. For example, if an original record had the client's name and address as Bob Jones, VP Acme. Co., 15 S. Main St, Brooklyn the standardized record might read Bob Jones, Vice President, Acme &hellip; <a href=CASRAI. https://casrai.org/term/record-standardization/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=410	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011649	Reference model	A design covering a class of frameworks with the following characteristics: (1) it can be used to generate more specific models that still belong to the class and (2) it can be used to compare a concrete framework design to identify whether it belongs to the same class.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page	CASRAI. https://casrai-test.evision.ca/?page_id=414	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011650	Reference resolution	The process of resolving a reference to useful information by using a globally available system.REFERENCE. Digital preservation coalitionhttp://www.dpconline.org/advice/preservationhandbook/introduction/definitions-and-concepts	CASRAI. https://casrai-test.evision.ca/?page_id=415	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011651	Regional standard 	REFERENCE. American National Standards Institute ANSI Standards Management: A Handbook for Profit	CASRAI. https://casrai-test.evision.ca/?page_id=418	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011652	Registered data 	Data that have gone through a registration process and have been assigned an identifier metadata to aid in their search and retrieval.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page	CASRAI. https://casrai-test.evision.ca/?page_id=419	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011653	Registry	"A database containing information about trusted repositories that are provided by the repository managers and are useful for human and machine users. It is a registry information system on which a register is maintained. These registries do not contain information about all metadata descriptions of digital objects, nor do they offer a list of PIDs &hellip; <a href=CASRAI. https://casrai.org/term/registry/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=420	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011654	Relational database 	A collection of data items organized as a set of formally-described tables from which data can be accessed or reassembled in many different ways without having to reorganize the database tables. The standard user and application program interface to a relational database is the structured query language (SQL). SQL statements are used both for interactive &hellip; <a href=CASRAI. https://casrai.org/term/relational-database/ class=more-link	CASRAI. https://casrai-test.evision.ca/?page_id=422	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011655	Relations	Indicates how the different components within a system are linked to fulfill the tasks. Relations are thus defined by the services they are making use of and by the interface specifications.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page	CASRAI. https://casrai-test.evision.ca/?page_id=423	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011656	Remote access	The ability to get access to a computer or a network from a remote distance. Access may be through an Internet service provider (ISP) or through a dedicated line between a computer or a remote local area network and the central or main corporate local area network. A dedicated line is more expensive and less &hellip; <a href=CASRAI. https://casrai.org/term/remote-access/ class=more-link	CASRAI. https://casrai-test.evision.ca/?page_id=425	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011657	Remote data access	The ability to access and download data from a repository. RELATED TERM. Remote accessn/a	CASRAI. https://casrai-test.evision.ca/?page_id=426	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011658	Repeatable process	A set of actions that allow for a more efficient use of limited resources and reduce unwanted variation during the development and implementation of various projects. Repeatable processes allow a project team to make efficient use of project components that have proved to be successful in the past and reduce unnecessary variations that can tie &hellip; <a href=CASRAI. https://casrai.org/term/repeatable-process/ class=more-link	CASRAI. https://casrai-test.evision.ca/?page_id=427	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011659	Repository	"Repositories preserve, manage, and provide access to many types of digital materials in a variety of formats."	CASRAI. https://casrai-test.evision.ca/?page_id=430	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011660	Repository access 	"In accessing a repository one uses a client (application) to discover relevant digital objects within a repository, and then retrieve a copy of a desired digital object.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page"	CASRAI. https://casrai-test.evision.ca/?page_id=431	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011661	Reproducible research	"Published results can be replicated using the documented data, code, and methods employed by the author or provider without the need for any additional information or needing to communicate with the author or provider. SYNONYM. ReproducibilityREFERENCE. Buckheit and Donohue 1995; Donohue 2010; Peng 2011; Gandrud 2013; George 2015."	CASRAI. https://casrai-test.evision.ca/?page_id=435	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011662	Repurposed data		CASRAI. https://casrai-test.evision.ca/?page_id=436	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011663	Research	"A systematic investigation to establish facts, including the input data, the code, and the full software environment that produced the research results.REFERENCE. Government of Canada Annual Science and Technology Data Publication"	CASRAI. https://casrai-test.evision.ca/?page_id=441	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011664	Research and development	"Creative work undertaken on a systematic basis to increase the stock of knowledge, including knowledge of humankind, culture and society, and the use of this stock of knowledge to devise new applications. SYNONYM. R&D. RELATED TERM. Related scientific activities; Research, development and analysisn/a"	CASRAI. https://casrai-test.evision.ca/?page_id=442	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011665	Research context	"There are three contexts of research work in which a researcher is expected to conduct his/her activities: (1) Research, development and analysis (RDA); (2) Managing research; and, (3) Representation and client services. A researcher's primary area of work is RDA. RELATED TERM. Incumbent-based, Research, development and analysis; Managing research; Representation and client servicesREFERENCE. Government of &hellip; <a href=CASRAI. https://casrai.org/term/research-context/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=443	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011666	Research data	"Data that are used as primary sources to support technical or scientific enquiry, research, scholarship, or artistic activity, and that are used as evidence in the research process and/or are commonly accepted in the research community as necessary to validate research findings and results. All other digital and non-digital content have the potential of becoming &hellip; <a href=CASRAI. https://casrai.org/term/research-data/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=444	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011667	Research data format	"Acceptable formats for transmitting and sharing different types of research data include: (a) Quantitative tabular data with minimal metadata, i.e. a dataset with or without attribute labels but no other metadata in addition to the data matrix; (b) Quantitative tabular data with extensive metadata, i.e. a dataset with attribute labels, code labels, defined missing values, &hellip; <a href=CASRAI. https://casrai.org/term/research-data-format/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=445	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011668	Research data management infrastructure	"The configuration of staff, services and tools assembled to support data management across the research lifecycle and more specifically to provide comprehensive coverage of the stages making up the data lifecycle. It can be organized locally and/or globally to support research data activities across the research lifecycle.n/a"	CASRAI. https://casrai-test.evision.ca/?page_id=447	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011669	Research metadata format	Acceptable formats for transmitting and sharing research metadata include: ISO 19115-2:2009n/aCASRAI. https://nccwsc.usgs.gov/sites/default/files/files/DataMgmtManual_v3.pdf	CASRAI. https://casrai-test.evision.ca/?page_id=451	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011670	Research results	"Research results are the journal articles, reports, books, slideshows, or websites that announce the project’s findings and try to convince us that the results are correct.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page"	CASRAI. https://casrai-test.evision.ca/?page_id=452	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011671	Schema	1. The organization or structure for a database. The activity of data modeling leads to a schema. (The plural form is schemata.) The term is used in discussing both relational databases and object-oriented databases. The term sometimes seems to refer to a visualization of a structure and sometimes to a formal text-oriented description. Two common &hellip; <a href=CASRAI. https://casrai.org/term/schema/ class=more-link	CASRAI. https://casrai-test.evision.ca/?page_id=468	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011672	Semantic data	Data that are tagged with particular metadata that can be used to derive relationships between data.REFERENCE. SOE/ TC3+	CASRAI. https://casrai-test.evision.ca/?page_id=476	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011673	Semantic interoperability	"The ability of computer systems to transmit data with unambiguous, shared meaning. Semantic interoperability is a requirement to enable machine computable logic, inferencing, knowledge discovery, and data federation between information systems. Semantic interoperability is achieved when the information transferred has, in its communicated form, all of the meaning required for the receiving system to interpret &hellip; <a href=CASRAI. https://casrai.org/term/semantic-interoperability/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=477	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011674	Semi-structured data	"Data that have not been organized into a specialized repository, such as a database, but that nevertheless have associated information, such as metadata, that makes them more amenable to processing than raw data. Semi-structured data lie somewhere between structured and unstructured data. They are not organized in a complex manner that makes sophisticated access and &hellip; <a href=CASRAI. https://casrai.org/term/semi-structured-data/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=478	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011675	Short-term preservation	Short-term preservation. Access to digital materials either for a defined period of time while use is predicted but which does not extend beyond the foreseeable future and/or until it becomes inaccessible because of changes in technology.REFERENCE. Digital preservation coalitionhttp://www.dpconline.org/advice/preservationhandbook/introduction/definitions-and-concepts	CASRAI. https://casrai-test.evision.ca/?page_id=481	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011676	Software	"A set of instructions that direct a computer to do a specific task (Chun, 2004)"	CASRAI. https://casrai-test.evision.ca/?page_id=482	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011677	Standard	"A document that applies collectively to codes, specifications, recommended practices, classifications, test methods, and guides, which have been prepared by a standards developing organization or group, and published in accordance with established procedures.n/ahttp://www.ses-standards.org/?58"	CASRAI. https://casrai-test.evision.ca/?page_id=485	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011678	Standard Operating Procedure	"Detailed, written instructions to achieve uniformity of the performance of a specific function. SYNONYM. SOPREFERENCE. International Conference on Harmonisation of Technical Requirements for Registration of Pharmaceuticals for Human Use"	CASRAI. https://casrai-test.evision.ca/?page_id=486	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011679	Structural metadata	"A type of metadata that indicates how compound objects are put together (e.g., how pages are ordered to form chapters; how data are organized in a table; how datasets are organized in a collection) 2. The underlying structural metadata of digital objects that tells computers how to assemble them.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page"	CASRAI. https://casrai-test.evision.ca/?page_id=494	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011680	Structured data	"Data whose elements have been organized into a consistent format and data structure within a defined data model such that the elements can be easily addressed, organized and accessed in various combinations to make better use of the information, such as in a relational database. SYNONYM. Structured informationREFERENCE. Kitchin, R. (2014) The Data Revolution: Big &hellip; <a href=CASRAI. https://casrai.org/term/structured-data/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=495	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011681	Syntactic interoperability	Syntactic interoperability defines the structure or format of data exchange and is achieved through tools such as XML or SQL Standards.REFERENCE. Wikipedia; HIMSS (Healthcare information management and systems society)	CASRAI. https://casrai-test.evision.ca/?page_id=497	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011682	System metadata	"Digital entity properties that are generated by the data management system (e.g., creation time; owner; storage location; data retention period; the length of time a digital entity will be retained).n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page"	CASRAI. https://casrai-test.evision.ca/?page_id=499	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011683	Technical metadata	"Describes the technical processes used to produce, or required to use a digital objectREFERENCE. DCC/TC3+"	CASRAI. https://casrai-test.evision.ca/?page_id=502	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011684	Text file	"A file that contains the values in a table as a series of ASCII text lines organized so that each column value is separated by a character (e.g., pipe). SYNONYM. Comma separated values; Character separated values; Pipe separated values; TXTn/a"	CASRAI. https://casrai-test.evision.ca/?page_id=506	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011685	Topical metadata 	"Describes the topic or aboutness of an information/data object - what are these data about. In order to make sense to an agent or systems, this may include a variety of vocabularies for describing, subjects, topics, categories, etc.n/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page"	CASRAI. https://casrai-test.evision.ca/?page_id=508	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011686	Trusted Digital Repository	"An infrastructure component that provides reliable, long-term access to managed digital resources. It stores, manages, and curates digital objects and returns their bit streams when a request is issued. Trusted repositories undergo regular assessments according to a set of rules such as defined by Data Seal of Approval (DSA) or TRAC (ISO 16363). It is &hellip; <a href=CASRAI. https://casrai.org/term/trusted-digital-repository/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=511	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011687	Unified data management platform	"A centralized computing system for collecting, integrating and managing large sets of structured and unstructured data from disparate sources.n/ahttp://searchcio.techtarget.com/definition/data-management-platform-DMP"	CASRAI. https://casrai-test.evision.ca/?page_id=512	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011688	Uniform resource identifier	"A string of characters used to identify or name a resource on the Internet. Such identification enables interaction with representations of the resource over a network, typically the World Wide Web, using specific protocols. SYNONYM. URIREFERENCE. MIT data management and publishing"	CASRAI. https://casrai-test.evision.ca/?page_id=513	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011689	Uniform resource namespace	"An Internet resource with a name that, unlike a URL, has persistent significance - that is, the owner of the URN can expect that someone else (or a program) will always be able to find the resource. A frequent problem in using the Web is that Web content is sometimes moved to a new site &hellip; <a href=CASRAI. https://casrai.org/term/uniform-resource-namespace/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=514	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011690	Universally Unique Identifier	A 128-bit number used to guarantee unique identity for different objects on the internet over time. File system partitions. SYNONYM. UUIDn/ahttp://smw-rda.esc.rzg.mpg.de/index.php/Main_Page	CASRAI. https://casrai-test.evision.ca/?page_id=516	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011691	Unstructured data	"Data that have not been organized into a format and identifiable data structure that makes them easy to access and process. These data can often be searched as long as they are digital, but they are difficult to use for computer analyses. SYNONYM. Unstructured informationREFERENCE. Kitchin, R. (2014). The Data Revolution: Big Data, Open Data, &hellip; <a href=CASRAI. https://casrai.org/term/unstructured-data/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=518	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011692	Usable data	"Data that can be understood and used without additional information. Usable data are delivered in a form that meets the needs of different end-user audiences, is ready for the tasks that the end-user needs to accomplish, and that has been adapted to the end-user's needs (not the other way around). Usable data have been cleaned, &hellip; <a href=CASRAI. https://casrai.org/term/usable-data/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=519	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011693	Use case	"A methodology used in system analysis to identify, clarify, and organize system requirements. The use case is made up of a set of possible sequences of interactions between systems and users in a particular environment and related to a particular goal. It consists of a group of elements (e.g.,, classes and interfaces) that can be &hellip; <a href=CASRAI. https://casrai.org/term/use-case/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=520	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011694	Use metadata	"Manages user access, user tracking, and multi-versioning information.n/a"	CASRAI. https://casrai-test.evision.ca/?page_id=521	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011695	Version control	"Control over time of data, computer code, software, and documents that allows for the ability to revert to a previous revision, which is critical for data traceability, tracking edits, and correcting mistakes. Version control generates a (changed) copy of a data object that is uniquely labeled with a version number. The intent is to track &hellip; <a href=CASRAI. https://casrai.org/term/version-control/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=525	Peter McQuilton	technical concept	CASRAI
http://fairsharing.org/fso/FSO_0011696	Web resource	"1. Addressable units of information that are addressed through Uniform Resource Identifiers (URIs). 2. The early notion of static addressable documents or files has evolved to a more generic and abstract definition. Every 'thing' or entity that can be identified, named, addressed or handled in any way whatsoever in the web at large or in &hellip; <a href=CASRAI. https://casrai.org/term/web-resource/ class=more-link"	CASRAI. https://casrai-test.evision.ca/?page_id=528	Peter McQuilton	technical concept	CASRAI
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
